date,rank,track,artist,bb_last_week,bb_peak,bb_woc
4/13/2024,9,We Can't Be Friends (Wait For Your Love),Ariana Grande,10,1,4
4/13/2024,10,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",2,2,2
4/13/2024,11,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,12,1,8
4/13/2024,12,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,15,1,32
4/13/2024,13,Greedy,Tate McRae,17,3,29
4/13/2024,14,Cruel Summer,Taylor Swift,16,1,48
4/13/2024,15,Stick Season,Noah Kahan,18,10,27
4/13/2024,16,Levii's Jeans,Beyonce & Post Malone,-,16,1
4/13/2024,17,Snooze,SZA,23,2,68
4/13/2024,18,Fast Car,Luke Combs,25,2,54
4/13/2024,19,Saturn,SZA,26,6,6
4/13/2024,20,Get It Sexyy,Sexyy Red,28,20,3
4/13/2024,21,Agora Hills,Doja Cat,22,7,28
4/13/2024,22,Water,Tyla,19,7,27
4/13/2024,23,I Like The Way You Kiss Me,Artemas,70,23,2
4/13/2024,24,End Of Beginning,Djo,21,11,7
4/13/2024,25,Cinderella,"Future, Metro Boomin & Travis Scott",6,6,2
4/13/2024,26,Bodyguard,Beyonce,-,26,1
4/13/2024,27,Blackbiird,"Beyonce, Tanner Adell, Brittney Spencer, Tiera Kennedy & Reyna Roberts",-,27,1
4/13/2024,28,Redrum,21 Savage,30,5,12
4/13/2024,29,Never Lose Me,Flo Milli,29,15,16
4/13/2024,30,Ameriican Requiem,Beyonce,-,30,1
4/13/2024,31,Spaghettii,"Beyonce, Linda Martell & Shaboozey",-,31,1
4/13/2024,32,Feather,Sabrina Carpenter,35,26,18
4/13/2024,33,Man Made A Bar,Morgan Wallen Featuring Eric Church,37,15,28
4/13/2024,34,Whatever She Wants,Bryson Tiller,32,19,7
4/13/2024,35,Made For Me,Muni Long,34,20,12
4/13/2024,36,Act II: Date @ 8,4batz Featuring Drake,31,7,13
4/13/2024,37,Daughter,Beyonce,-,37,1
4/13/2024,38,16 Carriages,Beyonce,-,38,5
4/13/2024,39,Ya Ya,Beyonce,-,39,1
4/13/2024,40,Young Metro,"Future, Metro Boomin & The Weeknd",9,9,2
4/13/2024,41,Obsessed,Olivia Rodrigo,14,14,2
4/13/2024,42,Protector,Beyonce & Rumi Carter,-,42,1
4/13/2024,43,We Don't Trust You,Future & Metro Boomin,8,8,2
4/13/2024,44,Tyrant,Beyonce & Dolly Parton,-,44,1
4/13/2024,45,Houdini,Dua Lipa,42,11,21
4/13/2024,46,Where The Wild Things Are,Luke Combs,50,26,20
4/13/2024,47,Burn It Down,Parker McCollum,51,42,24
4/13/2024,48,Selfish,Justin Timberlake,46,19,10
4/13/2024,49,23,Chayce Beckham,48,45,14
4/13/2024,50,Paint The Town Red,Doja Cat,43,1,35
4/13/2024,51,Riiverdance,Beyonce,-,51,1
4/13/2024,52,Alliigator Tears,Beyonce,-,52,1
4/13/2024,53,FE!N,Travis Scott Featuring Playboi Carti,-,5,22
4/13/2024,54,My Rose,Beyonce,-,54,1
4/13/2024,55,Slow It Down,Benson Boone,45,45,2
4/13/2024,56,Yeah Glo!,GloRilla,49,35,8
4/13/2024,57,Austin,Dasha,53,53,4
4/13/2024,58,Wild Ones,Jessie Murph & Jelly Roll,55,35,26
4/13/2024,59,Just For Fun,Beyonce & Willie Jones,-,59,1
4/13/2024,60,II Hands II Heaven,Beyonce,-,60,1
4/13/2024,61,Sweet * Honey * Buckiin',Beyonce & Shaboozey,-,61,1
4/13/2024,62,Enough (Miami),Cardi B,44,9,3
4/13/2024,63,Flamenco,Beyonce,-,63,1
4/13/2024,64,Wildflowers And Wild Horses,Lainey Wilson,59,48,10
4/13/2024,65,Desert Eagle,Beyonce,-,65,1
4/13/2024,66,Get In With Me,BossMan Dlow,63,49,9
4/13/2024,67,Exes,Tate McRae,57,34,20
4/13/2024,68,Scared To Start,Michael Marcagi,65,56,7
4/13/2024,69,La Diabla,Xavi,56,20,16
4/13/2024,70,Oh Louisiana,Beyonce,-,70,1
4/13/2024,71,Training Season,Dua Lipa,71,27,7
4/13/2024,72,Ice Attack,Future & Metro Boomin,13,13,2
4/13/2024,73,Where It Ends,Bailey Zimmerman,79,32,14
4/13/2024,74,Gata Only,FloyyMenor X Cris Mj,83,74,3
4/13/2024,75,Everybody,Nicki Minaj Featuring Lil Uzi Vert,66,24,17
4/13/2024,76,Soak City,310babii,64,53,16
4/13/2024,77,Mmhmm,BigXthaPlug,76,65,15
4/13/2024,78,Slimed In,Future & Metro Boomin,20,20,2
4/13/2024,79,Mamaw's House,Thomas Rhett Featuring Morgan Wallen,68,55,14
4/13/2024,80,Praise Jah In The Moonlight,YG Marley,67,34,10
4/13/2024,81,I Luv It,Camila Cabello & Playboi Carti,-,81,1
4/13/2024,82,The Boy Is Mine,Ariana Grande,60,16,4
4/13/2024,83,Corazon de Piedra,Xavi,73,73,2
4/13/2024,84,Bandit,Don Toliver,77,38,9
4/13/2024,85,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",74,51,15
4/13/2024,86,"Yes, And?",Ariana Grande,61,1,12
4/13/2024,87,Amen,Beyonce,-,87,1
4/13/2024,88,FTCU,Nicki Minaj,82,15,17
4/13/2024,89,Wind Up Missin' You,Tucker Wetmore,-,89,1
4/13/2024,90,Spin You Around (1/24),Morgan Wallen,91,24,10
4/13/2024,91,Fried (She A Vibe),Future & Metro Boomin,33,33,2
4/13/2024,92,Claustrophobic,Future & Metro Boomin,24,24,2
4/13/2024,93,Magic Don Juan (Princess Diana),Future & Metro Boomin,27,27,2
4/13/2024,94,Tu Name,Fuerza Regida,81,66,7
4/13/2024,95,Outskirts,Sam Hunt,100,92,4
4/13/2024,96,Everyday Hustle,"Future, Metro Boomin & Rick Ross",38,38,2
4/13/2024,97,Back Then Right Now,Tyler Hubbard,-,83,3
4/13/2024,98,La People II,"Peso Pluma, Tito Double P & Joel de La P",69,69,2
4/13/2024,99,Home,Good Neighbours,95,77,9
4/13/2024,100,Tucson Too Late,Jordan Davis,97,81,5
4/20/2024,1,Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,3
4/20/2024,2,Too Sweet,Hozier,4,2,3
4/20/2024,3,Beautiful Things,Benson Boone,3,2,12
4/20/2024,4,Lose Control,Teddy Swims,5,1,35
4/20/2024,5,Texas Hold 'Em,Beyonce,2,1,9
4/20/2024,6,7 Minute Drill,J. Cole,-,6,1
4/20/2024,7,Lovin On Me,Jack Harlow,8,1,22
4/20/2024,8,We Can't Be Friends (Wait For Your Love),Ariana Grande,9,1,5
4/20/2024,9,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",10,2,3
4/20/2024,10,Stick Season,Noah Kahan,15,10,28
4/20/2024,11,Wanna Be,GloRilla & Megan Thee Stallion,-,11,1
4/20/2024,12,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,12,1,33
4/20/2024,13,Cruel Summer,Taylor Swift,14,1,49
4/20/2024,14,Greedy,Tate McRae,13,3,30
4/20/2024,15,Saturn,SZA,19,6,7
4/20/2024,16,I Like The Way You Kiss Me,Artemas,23,16,3
4/20/2024,17,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,11,1,9
4/20/2024,18,Agora Hills,Doja Cat,21,7,29
4/20/2024,19,Crocodile Tearz,J. Cole,-,19,1
4/20/2024,20,Snooze,SZA,17,2,69
4/20/2024,21,Fast Car,Luke Combs,18,2,55
4/20/2024,22,Get It Sexyy,Sexyy Red,20,20,4
4/20/2024,23,End Of Beginning,Djo,24,11,8
4/20/2024,24,Water,Tyla,22,7,28
4/20/2024,25,Redrum,21 Savage,28,5,13
4/20/2024,26,Feather,Sabrina Carpenter,32,26,19
4/20/2024,27,Man Made A Bar,Morgan Wallen Featuring Eric Church,33,15,29
4/20/2024,28,Huntin' Wabbitz,J. Cole,-,28,1
4/20/2024,29,Pricey,"J. Cole Featuring Ari Lennox, Young Dro & Gucci Mane",-,29,1
4/20/2024,30,II Most Wanted,Beyonce & Miley Cyrus,6,6,2
4/20/2024,31,Never Lose Me,Flo Milli,29,15,17
4/20/2024,32,Austin,Dasha,57,32,5
4/20/2024,33,Made For Me,Muni Long,35,20,13
4/20/2024,34,Whatever She Wants,Bryson Tiller,34,19,8
4/20/2024,35,H.Y.B.,J. Cole Featuring Bas & Central Cee,-,35,1
4/20/2024,36,Act II: Date @ 8,4batz Featuring Drake,36,7,14
4/20/2024,37,Cinderella,"Future, Metro Boomin & Travis Scott",25,6,3
4/20/2024,38,Ready '24,J. Cole Featuring Cam'Ron,-,38,1
4/20/2024,39,Yeah Glo!,GloRilla,56,35,9
4/20/2024,40,Slow It Down,Benson Boone,55,40,3
4/20/2024,41,Where The Wild Things Are,Luke Combs,46,26,21
4/20/2024,42,Burn It Down,Parker McCollum,47,42,25
4/20/2024,43,Obsessed,Olivia Rodrigo,41,14,3
4/20/2024,44,Where It Ends,Bailey Zimmerman,73,32,15
4/20/2024,45,Houdini,Dua Lipa,45,11,22
4/20/2024,46,Paint The Town Red,Doja Cat,50,1,36
4/20/2024,47,FE!N,Travis Scott Featuring Playboi Carti,53,5,23
4/20/2024,48,Gata Only,FloyyMenor X Cris Mj,74,48,4
4/20/2024,49,Wild Ones,Jessie Murph & Jelly Roll,58,35,27
4/20/2024,50,Selfish,Justin Timberlake,48,19,11
4/20/2024,51,Jolene,Beyonce,7,7,2
4/20/2024,52,23,Chayce Beckham,49,45,15
4/20/2024,53,Stickz N Stonez,J. Cole,-,53,1
4/20/2024,54,Scared To Start,Michael Marcagi,68,54,8
4/20/2024,55,Wildflowers And Wild Horses,Lainey Wilson,64,48,11
4/20/2024,56,Young Metro,"Future, Metro Boomin & The Weeknd",40,9,3
4/20/2024,57,Get In With Me,BossMan Dlow,66,49,10
4/20/2024,58,Enough (Miami),Cardi B,62,9,4
4/20/2024,59,Fever,J. Cole,-,59,1
4/20/2024,60,Cry,Benson Boone,-,60,1
4/20/2024,61,We Don't Trust You,Future & Metro Boomin,43,8,3
4/20/2024,62,Pi,J. Cole Featuring Daylyt & Ab-Soul,-,62,1
4/20/2024,63,Training Season,Dua Lipa,71,27,8
4/20/2024,64,La Diabla,Xavi,69,20,17
4/20/2024,65,Stealth Mode,J. Cole Featuring Bas,-,65,1
4/20/2024,66,Trae The Truth In Ibiza,J. Cole,-,66,1
4/20/2024,67,Levii's Jeans,Beyonce & Post Malone,16,16,2
4/20/2024,68,Mmhmm,BigXthaPlug,77,65,16
4/20/2024,69,Everybody,Nicki Minaj Featuring Lil Uzi Vert,75,24,18
4/20/2024,70,Bodyguard,Beyonce,26,26,2
4/20/2024,71,Soak City,310babii,76,53,17
4/20/2024,72,3001,J. Cole,-,72,1
4/20/2024,73,Hell N Back,Bakar Featuring Summer Walker,-,73,1
4/20/2024,74,Outskirts,Sam Hunt,95,74,5
4/20/2024,75,Praise Jah In The Moonlight,YG Marley,80,34,11
4/20/2024,76,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",85,51,16
4/20/2024,77,"Good Luck, Babe!",Chappell Roan,-,77,1
4/20/2024,78,Corazon de Piedra,Xavi,83,73,3
4/20/2024,79,FTCU,Nicki Minaj,88,15,18
4/20/2024,80,Tucson Too Late,Jordan Davis,100,80,6
4/20/2024,81,Tu Name,Fuerza Regida,94,66,8
4/20/2024,82,Wine Into Whiskey,Tucker Wetmore,-,77,3
4/20/2024,83,Bandit,Don Toliver,84,38,10
4/20/2024,84,Halfway To Hell,Jelly Roll,-,84,1
4/20/2024,85,Home,Good Neighbours,99,77,10
4/20/2024,86,Back Then Right Now,Tyler Hubbard,97,83,4
4/20/2024,87,Spin You Around (1/24),Morgan Wallen,90,24,11
4/20/2024,88,Tyrant,Beyonce & Dolly Parton,44,44,2
4/20/2024,89,"Yes, And?",Ariana Grande,86,1,13
4/20/2024,90,Blackbiird,"Beyonce, Tanner Adell, Brittney Spencer, Tiera Kennedy & Reyna Roberts",27,27,2
4/20/2024,91,Magnetic,ILLIT,-,91,1
4/20/2024,92,Wind Up Missin' You,Tucker Wetmore,89,89,2
4/20/2024,93,Ya Ya,Beyonce,39,39,2
4/20/2024,94,Bulletproof,Nate Smith,-,94,1
4/20/2024,95,The Boy Is Mine,Ariana Grande,82,16,5
4/20/2024,96,One Call,Rich Amiri,-,60,10
4/20/2024,97,We Ride,Bryan Martin,-,96,2
4/20/2024,98,Mamaw's House,Thomas Rhett Featuring Morgan Wallen,79,55,15
4/20/2024,99,Let's Go,Key Glock & Young Dolph,-,88,5
4/20/2024,100,16 Carriages,Beyonce,38,38,6
4/27/2024,1,Too Sweet,Hozier,2,1,4
4/27/2024,2,Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,4
4/27/2024,3,Beautiful Things,Benson Boone,3,2,13
4/27/2024,4,Lose Control,Teddy Swims,4,1,36
4/27/2024,5,Texas Hold 'Em,Beyonce,5,1,10
4/27/2024,6,Lovin On Me,Jack Harlow,7,1,23
4/27/2024,7,Espresso,Sabrina Carpenter,-,7,1
4/27/2024,8,We Can't Be Friends (Wait For Your Love),Ariana Grande,8,1,6
4/27/2024,9,Stick Season,Noah Kahan,10,9,29
4/27/2024,10,Saturn,SZA,15,6,8
4/27/2024,11,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,12,1,34
4/27/2024,12,I Like The Way You Kiss Me,Artemas,16,12,4
4/27/2024,13,Cruel Summer,Taylor Swift,13,1,50
4/27/2024,14,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",9,2,4
4/27/2024,15,Agora Hills,Doja Cat,18,7,30
4/27/2024,16,Greedy,Tate McRae,14,3,31
4/27/2024,17,Wanna Be,GloRilla & Megan Thee Stallion,11,11,2
4/27/2024,18,Fast Car,Luke Combs,21,2,56
4/27/2024,19,Snooze,SZA,20,2,70
4/27/2024,20,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,17,1,10
4/27/2024,21,Feather,Sabrina Carpenter,26,21,20
4/27/2024,22,We Still Don't Trust You,"Future, Metro Boomin & The Weeknd",-,22,1
4/27/2024,23,Get It Sexyy,Sexyy Red,22,20,5
4/27/2024,24,End Of Beginning,Djo,23,11,9
4/27/2024,25,Redrum,21 Savage,25,5,14
4/27/2024,26,Water,Tyla,24,7,29
4/27/2024,27,Gata Only,FloyyMenor X Cris Mj,48,27,5
4/27/2024,28,Austin,Dasha,32,28,6
4/27/2024,29,Where The Wild Things Are,Luke Combs,41,26,22
4/27/2024,30,Act II: Date @ 8,4batz Featuring Drake,36,7,15
4/27/2024,31,Whatever She Wants,Bryson Tiller,34,19,9
4/27/2024,32,Yeah Glo!,GloRilla,39,32,10
4/27/2024,33,Never Lose Me,Flo Milli,31,15,18
4/27/2024,34,Man Made A Bar,Morgan Wallen Featuring Eric Church,27,15,30
4/27/2024,35,Made For Me,Muni Long,33,20,14
4/27/2024,36,A Bar Song (Tipsy),Shaboozey,-,36,1
4/27/2024,37,Cinderella,"Future, Metro Boomin & Travis Scott",37,6,4
4/27/2024,38,Where It Ends,Bailey Zimmerman,44,32,16
4/27/2024,39,Red Leather,"Future, Metro Boomin & J. Cole",-,39,1
4/27/2024,40,Paint The Town Red,Doja Cat,46,1,37
4/27/2024,41,Out Of My Hands,Future & Metro Boomin,-,41,1
4/27/2024,42,Obsessed,Olivia Rodrigo,43,14,4
4/27/2024,43,Illusion,Dua Lipa,-,43,1
4/27/2024,44,"Good Luck, Babe!",Chappell Roan,77,44,2
4/27/2024,45,FE!N,Travis Scott Featuring Playboi Carti,47,5,24
4/27/2024,46,Wild Ones,Jessie Murph & Jelly Roll,49,35,28
4/27/2024,47,II Most Wanted,Beyonce & Miley Cyrus,30,6,3
4/27/2024,48,Houdini,Dua Lipa,45,11,23
4/27/2024,49,Slow It Down,Benson Boone,40,40,4
4/27/2024,50,Wildflowers And Wild Horses,Lainey Wilson,55,48,12
4/27/2024,51,Drink N Dance,Future & Metro Boomin,-,51,1
4/27/2024,52,Get In With Me,BossMan Dlow,57,49,11
4/27/2024,53,Hell N Back,Bakar Featuring Summer Walker,73,53,2
4/27/2024,54,Jealous,Future & Metro Boomin,-,54,1
4/27/2024,55,Enough (Miami),Cardi B,58,9,5
4/27/2024,56,Scared To Start,Michael Marcagi,54,54,9
4/27/2024,57,La Diabla,Xavi,64,20,18
4/27/2024,58,Tell Ur Girlfriend,Lay Bankz,-,58,1
4/27/2024,59,Let's Go,Key Glock & Young Dolph,99,59,6
4/27/2024,60,Selfish,Justin Timberlake,50,19,12
4/27/2024,61,All My Life,"Future, Metro Boomin & Lil Baby",-,61,1
4/27/2024,62,Back Then Right Now,Tyler Hubbard,86,62,5
4/27/2024,63,Mmhmm,BigXthaPlug,68,63,17
4/27/2024,64,Bulletproof,Nate Smith,94,64,2
4/27/2024,65,Everybody,Nicki Minaj Featuring Lil Uzi Vert,69,24,19
4/27/2024,66,Outskirts,Sam Hunt,74,66,6
4/27/2024,67,All To Myself,"Future, Metro Boomin & The Weeknd",-,67,1
4/27/2024,68,Tu Name,Fuerza Regida,81,66,9
4/27/2024,69,Cry,Benson Boone,60,60,2
4/27/2024,70,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",76,51,17
4/27/2024,71,Show Of Hands,"Future, Metro Boomin & A$AP Rocky",-,71,1
4/27/2024,72,Young Metro,"Future, Metro Boomin & The Weeknd",56,9,4
4/27/2024,73,Luv Bad Bitches,"Future, Metro Boomin & Brownstone",-,73,1
4/27/2024,74,23,Chayce Beckham,52,45,16
4/27/2024,75,Wind Up Missin' You,Tucker Wetmore,92,75,3
4/27/2024,76,Praise Jah In The Moonlight,YG Marley,75,34,12
4/27/2024,77,This Sunday,Future & Metro Boomin,-,77,1
4/27/2024,78,Training Season,Dua Lipa,63,27,9
4/27/2024,79,Overseas,Ken Carson,-,79,1
4/27/2024,80,FTCU,Nicki Minaj,79,15,19
4/27/2024,81,Nights Like This,Future & Metro Boomin,-,81,1
4/27/2024,82,Soak City,310babii,71,53,18
4/27/2024,83,Tucson Too Late,Jordan Davis,80,80,7
4/27/2024,84,Wine Into Whiskey,Tucker Wetmore,82,77,4
4/27/2024,85,Halfway To Hell,Jelly Roll,84,84,2
4/27/2024,86,We Don't Trust You,Future & Metro Boomin,61,8,4
4/27/2024,87,Corazon de Piedra,Xavi,78,73,4
4/27/2024,88,Jolene,Beyonce,51,7,3
4/27/2024,89,Spin You Around (1/24),Morgan Wallen,87,24,12
4/27/2024,90,Crocodile Tearz,J. Cole,19,19,2
4/27/2024,91,Think I'm In Love With You,Chris Stapleton,-,91,1
4/27/2024,92,Dirt Cheap,Cody Johnson,-,92,1
4/27/2024,93,Bandit,Don Toliver,83,38,11
4/27/2024,94,Feel It,d4vd,-,94,1
4/27/2024,95,Streets Made Me A King,Future & Metro Boomin,-,95,1
4/27/2024,96,Home,Good Neighbours,85,77,11
4/27/2024,97,We Ride,Bryan Martin,97,96,3
4/27/2024,98,Huntin' Wabbitz,J. Cole,28,28,2
4/27/2024,99,Came To The Party,Future & Metro Boomin,-,99,1
4/27/2024,100,Nobody Knows My Struggle,Future & Metro Boomin,-,100,1
5/4/2024,1,Fortnight,Taylor Swift Featuring Post Malone,-,1,1
5/4/2024,2,Down Bad,Taylor Swift,-,2,1
5/4/2024,3,I Can Do It With A Broken Heart,Taylor Swift,-,3,1
5/4/2024,4,The Tortured Poets Department,Taylor Swift,-,4,1
5/4/2024,5,"So Long, London",Taylor Swift,-,5,1
5/4/2024,6,My Boy Only Breaks His Favorite Toys,Taylor Swift,-,6,1
5/4/2024,7,But Daddy I Love Him,Taylor Swift,-,7,1
5/4/2024,8,Florida!!!,Taylor Swift Featuring Florence + The Machine,-,8,1
5/4/2024,9,Who's Afraid Of Little Old Me?,Taylor Swift,-,9,1
5/4/2024,10,Guilty As Sin?,Taylor Swift,-,10,1
5/4/2024,11,Fresh Out The Slammer,Taylor Swift,-,11,1
5/4/2024,12,loml,Taylor Swift,-,12,1
5/4/2024,13,The Alchemy,Taylor Swift,-,13,1
5/4/2024,14,The Smallest Man Who Ever Lived,Taylor Swift,-,14,1
5/4/2024,15,Beautiful Things,Benson Boone,3,2,14
5/4/2024,16,Too Sweet,Hozier,1,1,5
5/4/2024,17,Like That,"Future, Metro Boomin & Kendrick Lamar",2,1,5
5/4/2024,18,Lose Control,Teddy Swims,4,1,37
5/4/2024,19,Push Ups,Drake,-,19,1
5/4/2024,20,I Can Fix Him (No Really I Can),Taylor Swift,-,20,1
5/4/2024,21,Clara Bow,Taylor Swift,-,21,1
5/4/2024,22,Espresso,Sabrina Carpenter,7,7,2
5/4/2024,23,thanK you aIMee,Taylor Swift,-,23,1
5/4/2024,24,So High School,Taylor Swift,-,24,1
5/4/2024,25,The Black Dog,Taylor Swift,-,25,1
5/4/2024,26,imgonnagetyouback,Taylor Swift,-,26,1
5/4/2024,27,A Bar Song (Tipsy),Shaboozey,36,27,2
5/4/2024,28,Lovin On Me,Jack Harlow,6,1,24
5/4/2024,29,Saturn,SZA,10,6,9
5/4/2024,30,The Albatross,Taylor Swift,-,30,1
5/4/2024,31,Texas Hold 'Em,Beyonce,5,1,11
5/4/2024,32,The Prophecy,Taylor Swift,-,32,1
5/4/2024,33,We Can't Be Friends (Wait For Your Love),Ariana Grande,8,1,7
5/4/2024,34,I Hate It Here,Taylor Swift,-,34,1
5/4/2024,35,How Did It End?,Taylor Swift,-,35,1
5/4/2024,36,Chloe Or Sam Or Sophia Or Marcus,Taylor Swift,-,36,1
5/4/2024,37,Stick Season,Noah Kahan,9,9,30
5/4/2024,38,I Like The Way You Kiss Me,Artemas,12,12,5
5/4/2024,39,I Look In People's Windows,Taylor Swift,-,39,1
5/4/2024,40,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,11,1,35
5/4/2024,41,Cruel Summer,Taylor Swift,13,1,51
5/4/2024,42,Greedy,Tate McRae,16,3,32
5/4/2024,43,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",14,2,5
5/4/2024,44,Cassandra,Taylor Swift,-,44,1
5/4/2024,45,Agora Hills,Doja Cat,15,7,31
5/4/2024,46,Peter,Taylor Swift,-,46,1
5/4/2024,47,The Bolter,Taylor Swift,-,47,1
5/4/2024,48,Wanna Be,GloRilla & Megan Thee Stallion,17,11,3
5/4/2024,49,Get It Sexyy,Sexyy Red,23,20,6
5/4/2024,50,Feather,Sabrina Carpenter,21,21,21
5/4/2024,51,The Manuscript,Taylor Swift,-,51,1
5/4/2024,52,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,20,1,11
5/4/2024,53,FTCU,Nicki Minaj,80,15,20
5/4/2024,54,Whatever She Wants,Bryson Tiller,31,19,10
5/4/2024,55,Robin,Taylor Swift,-,55,1
5/4/2024,56,End Of Beginning,Djo,24,11,10
5/4/2024,57,Redrum,21 Savage,25,5,15
5/4/2024,58,Gata Only,FloyyMenor X Cris Mj,27,27,6
5/4/2024,59,Yeah Glo!,GloRilla,32,32,11
5/4/2024,60,Austin,Dasha,28,28,7
5/4/2024,61,Never Lose Me,Flo Milli,33,15,19
5/4/2024,62,"Good Luck, Babe!",Chappell Roan,44,44,3
5/4/2024,63,Act II: Date @ 8,4batz Featuring Drake,30,7,16
5/4/2024,64,Made For Me,Muni Long,35,20,15
5/4/2024,65,Where It Ends,Bailey Zimmerman,38,32,17
5/4/2024,66,Tell Ur Girlfriend,Lay Bankz,58,58,2
5/4/2024,67,FE!N,Travis Scott Featuring Playboi Carti,45,5,25
5/4/2024,68,Wild Ones,Jessie Murph & Jelly Roll,46,35,29
5/4/2024,69,Slow It Down,Benson Boone,49,40,5
5/4/2024,70,Cinderella,"Future, Metro Boomin & Travis Scott",37,6,5
5/4/2024,71,Wildflowers And Wild Horses,Lainey Wilson,50,48,13
5/4/2024,72,Hell N Back,Bakar Featuring Summer Walker,53,53,3
5/4/2024,73,Back Then Right Now,Tyler Hubbard,62,62,6
5/4/2024,74,Obsessed,Olivia Rodrigo,42,14,5
5/4/2024,75,Get In With Me,BossMan Dlow,52,49,12
5/4/2024,76,Wind Up Missin' You,Tucker Wetmore,75,75,4
5/4/2024,77,Mmhmm,BigXthaPlug,63,63,18
5/4/2024,78,Illusion,Dua Lipa,43,43,2
5/4/2024,79,Bulletproof,Nate Smith,64,64,3
5/4/2024,80,Enough (Miami),Cardi B,55,9,6
5/4/2024,81,Everybody,Nicki Minaj Featuring Lil Uzi Vert,65,24,20
5/4/2024,82,Scared To Start,Michael Marcagi,56,54,10
5/4/2024,83,La Diabla,Xavi,57,20,19
5/4/2024,84,II Most Wanted,Beyonce & Miley Cyrus,47,6,4
5/4/2024,85,Cry,Benson Boone,69,60,3
5/4/2024,86,Outskirts,Sam Hunt,66,66,7
5/4/2024,87,Tu Name,Fuerza Regida,68,66,10
5/4/2024,88,We Still Don't Trust You,"Future, Metro Boomin & The Weeknd",22,22,2
5/4/2024,89,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",70,51,18
5/4/2024,90,Let's Go,Key Glock & Young Dolph,59,59,7
5/4/2024,91,23,Chayce Beckham,74,45,17
5/4/2024,92,Tucson Too Late,Jordan Davis,83,80,8
5/4/2024,93,Halfway To Hell,Jelly Roll,85,84,3
5/4/2024,94,Praise Jah In The Moonlight,YG Marley,76,34,13
5/4/2024,95,Feel It,d4vd,94,94,2
5/4/2024,96,Us Vs. Them,$uicideboy$,-,96,1
5/4/2024,97,Wine Into Whiskey,Tucker Wetmore,84,77,5
5/4/2024,98,Spin You Around (1/24),Morgan Wallen,89,24,13
5/4/2024,99,Soak City,310babii,82,53,19
5/4/2024,100,Selfish,Justin Timberlake,60,19,13
5/11/2024,1,Fortnight,Taylor Swift Featuring Post Malone,1,1,2
5/11/2024,2,Million Dollar Baby,Tommy Richman,-,2,1
5/11/2024,3,A Bar Song (Tipsy),Shaboozey,27,3,3
5/11/2024,4,Espresso,Sabrina Carpenter,22,4,3
5/11/2024,5,Beautiful Things,Benson Boone,15,2,15
5/11/2024,6,Lose Control,Teddy Swims,18,1,38
5/11/2024,7,Too Sweet,Hozier,16,1,6
5/11/2024,8,Like That,"Future, Metro Boomin & Kendrick Lamar",17,1,6
5/11/2024,9,I Can Do It With A Broken Heart,Taylor Swift,3,3,2
5/11/2024,10,Down Bad,Taylor Swift,2,2,2
5/11/2024,11,Euphoria,Kendrick Lamar,-,11,1
5/11/2024,12,Saturn,SZA,29,6,10
5/11/2024,13,Who's Afraid Of Little Old Me?,Taylor Swift,9,9,2
5/11/2024,14,"So Long, London",Taylor Swift,5,5,2
5/11/2024,15,Lovin On Me,Jack Harlow,28,1,25
5/11/2024,16,My Boy Only Breaks His Favorite Toys,Taylor Swift,6,6,2
5/11/2024,17,Push Ups,Drake,19,17,2
5/11/2024,18,But Daddy I Love Him,Taylor Swift,7,7,2
5/11/2024,19,We Can't Be Friends (Wait For Your Love),Ariana Grande,33,1,8
5/11/2024,20,Florida!!!,Taylor Swift Featuring Florence + The Machine,8,8,2
5/11/2024,21,The Tortured Poets Department,Taylor Swift,4,4,2
5/11/2024,22,Guilty As Sin?,Taylor Swift,10,10,2
5/11/2024,23,Stick Season,Noah Kahan,37,9,31
5/11/2024,24,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,40,1,36
5/11/2024,25,Texas Hold 'Em,Beyonce,31,1,12
5/11/2024,26,I Like The Way You Kiss Me,Artemas,38,12,6
5/11/2024,27,Greedy,Tate McRae,42,3,33
5/11/2024,28,Cruel Summer,Taylor Swift,41,1,52
5/11/2024,29,Feather,Sabrina Carpenter,50,21,22
5/11/2024,30,The Smallest Man Who Ever Lived,Taylor Swift,14,14,2
