quarter,month,week,track,artist,label,hot100_rank,hot100_last_week,hot100_peak,hot100_woc,hot100_change,hot100_growth_rate,hot100_acceleration,radio_rank,radio_last_week,radio_peak,radio_woc,radio_change,radio_growth_rate,radio_acceleration,streaming_rank,streaming_last_week,streaming_peak,streaming_woc,streaming_change,streaming_growth_rate,streaming_acceleration,sales_rank,sales_last_week,sales_peak,sales_woc,sales_change,sales_growth_rate,sales_acceleration,apple_rank,apple_last_week,apple_peak,apple_woc,apple_change,apple_growth_rate,apple_acceleration,spotify_rank,spotify_last_week,spotify_peak,spotify_woc,spotify_change,spotify_growth_rate,spotify_acceleration,spotify_streams,is_collab,is_top_artist,is_top_label,is_holiday_season,is_summer_season,is_award_season,available_platforms,best_platform,platform_change_momentum,platform_acceleration_momentum,platform_divergence,spotify_vs_apple,streaming_vs_radio,streaming_vs_sales,radio_vs_sales,spotify_leads_apple,streaming_leads_radio,streaming_leads_sales,radio_leads_sales
1,1,1,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,OVO/Republic,52,50,11,12,-0.02,-0.04,0.0,21,26,21,10,0.1,0.19,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,2,radio,4.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
1,1,1,FTCU,Nicki Minaj,Republic Records,53,42,42,3,-0.11,-0.26,0.0,0,0,0,0,0.0,0.0,0.0,45,27,27,3,-0.36,-0.67,0.0,0,0,0,0,0.0,0.0,0.0,2,3,2,3,0.01,0.33,0.0,35,22,22,3,-0.06,-0.59,0.0,6028918,0,0,0,1,0,0,4,apple,-13.12,0.0,0.37,-0.16,0.0,0.0,0.0,0.72,0.0,1.0,0.0
1,1,1,Stick Season,Noah Kahan,Mercury Records/Republic Records,54,53,31,13,-0.01,-0.02,0.0,0,0,0,0,0.0,0.0,0.0,48,44,15,10,-0.08,-0.09,0.0,0,0,0,0,0.0,0.0,0.0,38,51,11,8,0.13,0.25,0.0,24,18,5,61,-0.03,-0.33,0.0,7258031,0,0,0,1,0,0,4,spotify,0.25,0.0,0.38,0.26,0.0,0.0,0.0,0.35,-0.22,-0.3,0.0
1,1,1,Everybody,Nicki Minaj Featuring Lil Uzi Vert,Republic Records,55,39,26,3,-0.16,-0.41,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5,1,1,3,-0.04,-4.0,0.0,74,42,35,3,-0.16,-0.76,0.0,4064142,1,0,0,1,0,0,3,apple,-12.0,0.0,0.24,-0.32,0.0,0.0,0.0,-0.03,1.0,0.0,0.0
1,1,1,White Horse,Chris Stapleton,Mercury Nashville,56,52,12,23,-0.04,-0.08,0.0,23,23,23,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,12,17,5,22,0.2,0.29,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,3,sales,8.0,0.0,0.28,0.0,0.0,0.0,0.02,0.0,0.17,-0.59,0.17
1,1,1,First Person Shooter,Drake Featuring J. Cole,OVO/Republic,57,51,1,12,-0.06,-0.12,0.0,32,43,32,2,0.22,0.26,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,22,24,2,12,0.02,0.08,0.0,61,44,2,12,-0.08,-0.39,0.0,4501780,1,0,1,1,0,0,4,apple,2.38,0.0,0.27,-0.08,0.0,0.0,0.0,0.1,-0.37,0.0,0.0
1,1,1,Used To Be Young,Miley Cyrus,Columbia,58,54,8,18,-0.04,-0.07,0.0,6,6,3,18,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,2,radio,-4.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Houdini,Dua Lipa,Warner Records,59,57,11,7,-0.02,-0.04,0.0,12,15,12,7,0.06,0.2,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,2,radio,2.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
1,1,1,Good Good,"Usher, Summer Walker & 21 Savage",Unknown,60,56,25,20,-0.04,-0.07,0.0,8,9,8,19,0.02,0.11,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,radio,-1.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,World On Fire,Nate Smith,Unknown,61,55,47,9,-0.06,-0.11,0.0,13,13,13,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,-6.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,La Diabla,Xavi,Interscope Records,62,76,62,2,0.14,0.18,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,63,0,8,1,0.38,0.0,0.0,59,74,59,2,0.08,0.2,0.0,4629777,0,0,0,1,0,0,3,spotify,19.83,0.0,0.31,0.34,0.0,0.0,0.0,0.59,0.0,0.0,0.0
1,1,1,Pretty Little Poison,Warren Zeiders,Warner Records,63,59,46,16,-0.04,-0.07,0.0,34,36,34,4,0.04,0.06,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,2,radio,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0
1,1,1,On My Mama,Victoria Monet,Lovett Music/RCA Records,64,62,48,15,-0.02,-0.03,0.0,14,16,13,12,0.04,0.12,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,My Love Mine All Mine,Mitski,Dead Oceans,65,58,26,14,-0.07,-0.12,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,30,15,3,15,-0.08,-1.0,0.0,6618648,0,0,0,1,0,0,2,spotify,-7.25,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Exes,Tate McRae,RCA Records Label,66,60,34,6,-0.06,-0.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,77,50,50,4,-0.27,-0.54,0.0,93,55,16,6,-0.19,-0.69,0.0,3601580,0,1,1,1,0,0,3,hot100,-17.33,0.0,0.36,0.3,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1,1,1,Surround Sound,JID Featuring 21 Savage & Baby Tate,Unknown,67,61,61,7,-0.06,-0.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,hot100,-6.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Monaco,Bad Bunny,Rimas Entertainment LLC,68,64,5,11,-0.04,-0.06,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,59,5,11,-0.01,-0.02,0.0,96,75,2,11,-0.1,-0.28,0.0,3499187,0,0,0,1,0,0,3,apple,-5.17,0.0,0.33,0.12,0.0,0.0,0.0,0.42,0.0,0.0,0.0
1,1,1,Strangers,Kenya Grace,Warner Records/Major Recordings,69,66,52,15,-0.03,-0.05,0.0,28,37,28,3,0.18,0.24,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,106,93,17,16,-0.06,-0.14,0.0,3219963,0,0,0,1,0,0,3,radio,2.83,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,You Broke My Heart,Drake,OVO/Republic,70,70,11,6,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,31,1,6,0.03,0.1,0.0,158,158,12,6,0.0,0.0,0.0,2665932,0,0,1,1,0,0,3,apple,3.0,0.0,0.37,-0.51,0.0,0.0,0.0,-0.11,0.0,0.0,0.0
1,1,1,Get Him Back!,Olivia Rodrigo,Olivia Rodrigo PS,71,68,11,16,-0.03,-0.04,0.0,17,21,17,10,0.08,0.19,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,2.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,IDGAF,Drake Featuring Yeat,OVO/Republic,72,63,2,12,-0.09,-0.14,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,21,16,1,12,-0.05,-0.31,0.0,45,36,1,12,-0.04,-0.25,0.0,5178904,1,0,1,1,0,0,3,apple,-6.17,0.0,0.28,-0.02,0.0,0.0,0.0,0.24,0.0,0.0,0.0
1,1,1,Harley Quinn,Fuerza Regida & Marshmello,Rancho Humilde/Street Mob Records,73,69,40,8,-0.04,-0.06,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,72,60,14,8,-0.12,-0.2,0.0,77,59,20,9,-0.09,-0.31,0.0,4050946,1,0,0,1,0,0,3,apple,-8.33,0.0,0.36,0.34,0.0,0.0,0.0,0.92,0.0,0.0,0.0
1,1,1,Wild Ones,Jessie Murph & Jelly Roll,Columbia,74,67,42,12,-0.07,-0.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,169,162,107,12,-0.04,-0.04,0.0,2518935,1,0,1,1,0,0,2,hot100,-5.25,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Bellakeo,Peso Pluma & Anitta,Double P Records,75,71,71,2,-0.04,-0.06,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,36,88,34,2,0.52,0.59,0.0,99,105,99,2,0.03,0.06,0.0,3473834,1,0,0,1,0,0,3,apple,17.0,0.0,0.32,-0.14,0.0,0.0,0.0,0.85,0.0,0.0,0.0
1,1,1,Truck Bed,HARDY,Big Loud,76,72,55,28,-0.04,-0.06,0.0,42,46,42,2,0.08,0.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,2.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
1,1,1,Save Me The Trouble,Dan + Shay,Unknown,77,73,73,9,-0.04,-0.05,0.0,19,20,19,15,0.02,0.05,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,-1.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Jingle Bells,Meghan Trainor,Unknown,78,81,78,2,0.03,0.04,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,hot100,3.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,La Victima,Xavi,Interscope Records,79,91,79,2,0.12,0.13,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,82,0,30,1,0.19,0.0,0.0,68,76,68,4,0.04,0.11,0.0,4197140,0,0,0,1,0,0,3,spotify,11.67,0.0,0.39,0.48,0.0,0.0,0.0,0.18,0.0,0.0,0.0
1,1,1,Where The Wild Things Are,Luke Combs,River House Artists/Columbia Nashville,80,78,78,6,-0.02,-0.03,0.0,29,33,29,4,0.08,0.12,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,3.0,0.0,0.36,0.0,0.0,0.0,0.0,-0.74,-0.24,0.67,-0.67
1,1,1,Qlona,Karol G & Peso Pluma,Bichota/Interscope Records,81,82,28,20,0.01,0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,118,91,16,20,-0.14,-0.3,0.0,3107583,1,0,0,1,0,0,2,hot100,-6.25,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,You're Losing Me (From The Vault),Taylor Swift,Taylor Swift,82,77,27,5,-0.05,-0.06,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,136,80,7,5,-0.28,-0.7,0.0,2894253,0,1,0,1,0,0,2,hot100,-16.5,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,500lbs,Lil Tecca,Galactic Records/Lil Tecca,83,75,51,14,-0.08,-0.11,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,53,35,12,16,-0.09,-0.51,0.0,4748578,0,0,0,1,0,0,2,spotify,-8.5,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,The Painter,Cody Johnson,CoJo Music/Warner Music Nashville,84,80,55,12,-0.04,-0.05,0.0,40,40,40,3,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,-4.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1,1,1,Never Lose Me,Flo Milli,'94 Sounds/RCA Records,85,84,84,2,-0.01,-0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,hot100,-1.0,0.0,0.35,0.0,0.0,0.0,0.0,0.86,-1.0,0.0,0.0
1,1,1,Burn It Down,Parker McCollum,Unknown,86,86,77,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,hot100,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Winter Wonderland,Chloe,Unknown,87,96,87,2,0.09,0.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,hot100,9.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Segun Quien,Maluma & Carin Leon,Unknown,88,89,68,13,0.01,0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,hot100,1.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Needle,Nicki Minaj Featuring Drake,Republic Records,89,65,34,3,-0.24,-0.37,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,23,5,5,3,-0.18,-3.6,0.0,156,67,26,3,-0.44,-1.33,0.0,2670380,1,0,0,1,0,0,3,apple,-28.83,0.0,0.41,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,DJ Play A Christmas Song,Cher,Warner Records,90,94,90,2,0.04,0.04,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,10,7,5,6,-0.12,-0.43,0.0,0,0,0,0,0.0,0.0,0.0,87,133,87,2,0.23,0.35,0.0,3739900,0,0,1,1,0,0,3,sales,5.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Mind On You,George Birge,Unknown,91,88,88,2,-0.03,-0.03,0.0,15,19,15,13,0.08,0.21,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,radio,2.5,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Lace It,"Juice WRLD, Eminem & benny blanco",Unknown,92,85,85,2,-0.07,-0.08,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,hot100,-7.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Hey Driver,Zach Bryan Featuring The War And Treaty,Warner Records,93,92,14,18,-0.01,-0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,hot100,-1.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Feather,Sabrina Carpenter,Island Records,94,90,90,4,-0.04,-0.04,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,137,112,112,5,-0.12,-0.22,0.0,2858643,0,0,0,1,0,0,2,hot100,-8.25,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Can't Catch Me Now,Olivia Rodrigo,Olivia Rodrigo PS,95,87,56,8,-0.08,-0.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,hot100,-8.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,El Amor de Su Vida,Grupo Frontera & Grupo Firme,Grupo Frontera,96,0,68,16,0.05,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,hot100,5.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Standing Next To You,Jung Kook,BIGHIT MUSIC,97,79,5,8,-0.18,-0.23,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,5,1,1,8,-0.16,-4.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,sales,-17.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Man Made A Bar,Morgan Wallen Featuring Eric Church,Big Loud Records / Mercury Records / Republic Records,98,0,15,14,0.03,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,hot100,3.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,Street Mob Records,99,98,61,13,-0.01,-0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,64,36,16,-0.01,-0.02,0.0,98,85,40,17,-0.06,-0.15,0.0,3479024,0,0,0,1,0,0,3,apple,-2.83,0.0,0.42,0.16,0.0,0.0,0.0,0.79,0.0,0.0,0.0
1,1,1,Great Gatsby,Rod Wave,Alamo,100,99,30,14,-0.01,-0.01,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,26,26,1,15,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,apple,-1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,Lovin On Me,Jack Harlow,Generation Now/Atlantic,1,9,1,8,0.08,0.89,0.11,5,5,5,7,0.0,0.0,0.0,1,19,1,8,0.36,0.95,0.48,1,2,1,8,0.04,0.5,0.0,1,3,1,8,0.02,0.67,0.01,1,15,1,8,0.07,0.93,0.11,11166515,0,1,0,0,0,0,6,hot100,11.4,0.18,0.04,0.0,0.08,0.02,-0.06,-0.08,0.98,-0.28,0.0
1,1,2,Cruel Summer,Taylor Swift,Taylor Swift,2,19,1,35,0.17,0.89,0.18,1,1,1,29,0.0,0.0,0.0,3,49,1,37,0.92,0.94,1.04,15,13,1,27,-0.08,-0.15,-0.6,22,48,7,37,0.26,0.54,0.29,4,36,2,60,0.16,0.89,0.19,7412947,0,1,1,0,0,0,6,radio,28.6,0.22,0.23,0.2,-0.04,0.54,0.58,0.23,0.16,-0.48,0.0
1,1,2,Greedy,Tate McRae,RCA Records Label,3,24,3,16,0.21,0.88,0.26,3,3,3,13,0.0,0.0,0.0,6,50,6,16,0.88,0.88,1.16,0,0,0,0,0.0,0.0,0.0,31,35,25,15,0.04,0.11,0.14,5,33,4,16,0.14,0.85,0.21,7302088,0,1,1,0,0,0,5,hot100,31.75,0.44,0.11,0.28,-0.06,0.0,0.0,0.01,0.12,0.0,0.0
1,1,2,Paint The Town Red,Doja Cat,Kemosabe Records/RCA Records,4,29,1,22,0.25,0.86,0.33,2,2,1,22,0.0,0.0,0.0,11,0,1,20,0.8,0.0,0.8,16,24,1,20,0.32,0.33,0.24,43,58,2,22,0.15,0.26,0.15,9,55,1,22,0.23,0.84,0.3,5702584,0,1,1,0,0,0,6,radio,35.0,0.36,0.25,0.38,-0.18,0.42,0.6,0.92,-0.85,1.0,0.0
1,1,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,Warner Records,5,31,1,19,0.26,0.84,0.29,0,0,0,0,0.0,0.0,0.0,2,28,1,19,0.52,0.93,0.6,6,9,4,19,0.12,0.33,-0.08,7,14,1,19,0.07,0.5,0.03,3,27,1,19,0.12,0.89,0.16,8052714,1,0,1,0,0,0,5,streaming,21.8,0.2,0.09,0.06,0.0,0.2,0.0,-0.01,0.0,-0.0,0.0
1,1,2,Snooze,SZA,Top Dawg Entertainment/RCA Records,6,0,2,55,0.95,0.0,0.0,7,0,1,34,0.88,0.0,0.0,8,0,4,53,0.86,0.0,0.0,0,0,0,0,0.0,0.0,0.0,6,10,3,56,0.04,0.4,0.0,10,49,10,56,0.2,0.8,0.0,5514337,0,1,1,0,0,0,5,hot100,58.5,0.0,0.06,0.01,-0.02,0.0,0.0,-0.4,0.4,0.0,0.0
1,1,2,Water,Tyla,FAX Records/Epic,7,32,7,14,0.25,0.78,0.31,4,4,4,11,0.0,0.0,0.0,17,0,17,9,0.68,0.0,0.68,10,25,10,10,0.6,0.6,0.76,73,0,23,13,0.28,0.0,0.28,26,102,23,14,0.38,0.75,0.5,4239791,0,0,0,0,0,0,6,radio,43.8,0.51,0.26,0.6,-0.26,0.06,0.32,0.84,0.55,-1.0,0.0
1,1,2,Last Night,Morgan Wallen,Big Loud Records / Mercury Records / Republic Records,8,36,1,49,0.28,0.78,0.31,24,20,2,43,-0.08,-0.2,-0.12,5,46,1,49,0.82,0.89,0.98,13,0,1,40,0.52,0.0,0.52,8,17,1,48,0.09,0.53,0.03,16,60,1,49,0.22,0.73,0.29,5012033,0,1,1,0,0,0,6,streaming,30.83,0.34,0.21,0.0,0.38,0.42,0.04,0.03,-0.02,0.0,0.0
1,1,2,Fast Car,Luke Combs,River House Artists/Columbia Nashville,9,47,2,41,0.38,0.81,0.39,8,10,1,34,0.04,0.2,0.0,18,0,2,36,0.66,0.0,0.66,24,0,1,35,0.08,0.0,0.08,33,56,5,41,0.23,0.41,0.17,54,141,4,41,0.44,0.62,0.47,3173560,0,1,1,0,0,0,6,radio,30.42,0.35,0.31,0.06,-0.2,0.6,0.8,0.5,0.11,0.8,0.64
1,1,2,Agora Hills,Doja Cat,Kemosabe Records/RCA Records,10,35,10,15,0.25,0.71,0.31,12,9,9,8,-0.06,-0.33,-0.08,14,0,8,14,0.74,0.0,0.74,0,0,0,0,0.0,0.0,0.0,23,27,13,14,0.04,0.15,0.04,8,40,6,15,0.16,0.8,0.24,6040104,0,1,1,0,0,0,5,spotify,22.6,0.25,0.12,0.19,-0.04,0.0,0.0,0.79,0.0,0.0,0.0
1,1,2,Thinkin' Bout Me,Morgan Wallen,Big Loud Records / Mercury Records / Republic Records,11,44,7,44,0.33,0.75,0.4,23,16,11,18,-0.14,-0.44,-0.18,12,0,6,42,0.78,0.0,0.78,12,0,4,39,0.56,0.0,0.56,19,33,2,44,0.14,0.42,0.13,43,109,9,44,0.33,0.61,0.4,3501663,0,1,1,0,0,0,6,hot100,33.33,0.35,0.15,-0.02,0.22,0.24,0.02,-0.08,0.03,-1.0,0.41
1,1,2,Lose Control,Teddy Swims,Warner Records,12,48,12,21,0.36,0.75,0.43,28,24,24,4,-0.08,-0.17,-0.24,10,0,10,6,0.82,0.0,0.82,2,4,2,25,0.08,0.5,0.16,0,0,0,0,0.0,0.0,0.0,37,115,37,8,0.39,0.68,0.43,3662086,0,0,1,0,0,0,5,sales,31.4,0.32,0.19,0.0,0.36,-0.12,-0.48,0.66,0.05,-0.2,-0.11
